#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
#### CLOC (CUSTOMIZABLE LOCALISATION) ####
#
EVTOPTA_emf_heresy_2077;[Root.Religion.GetHighGodName] is with us!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2077;We must tolerate these [heretic_relhead.Religion.GetName]s now?;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2077;A sign of [parent_relhead.Religion.GetName] weakness, clearly.;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_2077;This is all [heretic_relhead.Religion.GetGroupName] nonsense!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2078;A historic meeting in [sponsor.Capital.GetName] between [heretic_relhead.GetTitledFirstName] and [parent_relhead.GetTitledFirstName] has ended in disaster. It was clear from the outset that [parent_relhead.GetTitledFirstName] was ready to compromise on none of the [heretic_relhead.Religion.GetName] points of discussion, and eventually [parent_relhead.GetTitledFirstName] left the conclave in disgust. [parent_relhead.GetSheHeCap] shortly afterwards called for a holy war against the [heretic_relhead.Religion.GetName]s by all [parent_relhead.Religion.GetName] faithful to reclaim their souls for [parent_relhead.Religion.GetHighGodName].;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2078;Did we truly expect any other result?;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2078;So be it!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2079;My [Root.GetLordLady],\nI have called on all [From.Religion.GetName] faithful to rise up in arms against the wicked [heretic_relhead.Religion.GetName]s and strike down their most prominent leader: [sponsor.GetBestName]. I ask that you join the cause at once, and prove the [From.Religion.GetName] faith is the only true one.\n\nIn [From.Religion.GetHighGodName]'s name,\n[From.GetBestName];;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2079;To arms!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2079;I shall consider it.;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2100;Acheiropoieta;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2100;Above the gate to a city in [acheiropoieta_province.GetName], there is enshrined an Acheiropoieta: an icon which, it is claimed, was not created by human hands but rather came into existence miraculously. All icons in [Root.PrimaryTitle.GetName] are condemned to be destroyed, but the people of [acheiropoieta_province.GetName] have refused to destroy the Acheiropoieta, claiming its divine heritage shelters the city from danger. [iconoclast_patriarch.GetTitledName] has, however, demanded you deal it regardless.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2100;Send soldiers to destroy it immediately!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2100;Let them have their false icon.;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2100;Take it and keep it for yourself.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2101;You still have the acheiropoieta you took so long ago from the city in [acheiropoieta_province.GetName]. You keep it in a secluded shrine that only you have access to. Lately, as you go to visit it, you hear voices in your head, telling you things, things confusing your mind...;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2101;It really is divine! Icons are real!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2101;It is [Root.Religion.GetRandomEvilGodName] trying to destroy me!;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2102;Constantine's Return;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2102;The war is not going well, and many parts of the empire are already in chaos. Now, a group of soldiers has reportedly broken into the imperial mausoleum in the Church of the Holy Apostles, opened the sarcophagus of Constantine V, and implored him to return and save the empire. Iconoclast zealots have been quick to jump on this news, claiming it is [orthodox.GetName] idolatry that is dooming the emperor. They have pleaded with [Root.GetTitledFirstName] to honor the memory of the former emperor and lead the emperor away from its idolatrous ways before it is too late.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2102;They are right -- the idolatry must end!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2102;That is not why we are losing the war!;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2102;This does not bode well...;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2103;[From.GetTitledFirstName] has embraced the iconoclast heresy, demanding that all holy icons be destroyed and all subjects of the empire convert as [From.GetSheHe] has.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2103;Perhaps [From.GetSheHe] is right...;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2103;[From.GetSheHeCap] is a fool and a heretic!;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2103;Finally an [From.PrimaryTitle.GetTitledName] with sense!;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_2103;This is of no concern to me.;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2105;[Root.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESC_emf_heresy_2105;While the [paulician.GetName] faith has been riven by internal conflicts for the last few decades, the heresy has a new leader in [Root.GetTitledFirstName], a zealous [paulician.GetPriestTitle] of [Root.Culture.GetName] origin as well as an effective converter. He has spread his sect throughout Armenian lands ruled by the [e_byzantium.GetFullName], and is very quickly becoming a major problem for [orthodox.GetName] rulers.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2105;Blasted heretics!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2106;All across the Byzantine Empire, [paulician.GetName]s are being violently persecuted on the order of [Root.GetTitledName]. They are rounded up and imprisoned, their homes burned and their belongings seized. All [paulician.GetName] courtiers have been ordered either executed or banished.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2106;Hopefully that will take care of it!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2106;A rather extreme measure...;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2106;This is an outrage!;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2107;The [paulician.GetName] [d_paulician.GetRulerTitle];;;;;;;;;;;;;x
EVTDESC_emf_heresy_2107;[Root.GetTitledName] has claimed the title of [paulician.GetName] [d_paulician.GetRulerTitle], head of all [paulician.GetGroupName]s who follow the teachings of Paul of Samosata. Others outside of [Root.PrimaryTitle.GetName] claim the [Root.GetManWoman] is little more than a glorified warlord, but to the [paulician.GetName] faithful [Root.GetSheHe] is a symbol of their victory against attempts by their fellow [paulician.GetGroupName]s to suppress them. Perhaps, in time, [Root.GetTitledFirstName] will lead the [paulician.GetName]s to claiming a piece of history in Europe.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2107;A glorious day for us all!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2107;Who is this upstart heretic?;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2107;A self-titled warmonger? How very [paulician.GetGroupName]...;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2110;[bogomilist.GetName]s in [Root.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTDESC_emf_heresy_2110;A heresiarch by the name of 'Bogomil', which may not even be his true name, has appeared in the province of Kossovo, capitalizing on the anger of the locals following their conversion from pagan ways. His teachings of a heresy that seems to combine the [bogomilist.GetGroupName] faith with a combination of Gnostic dualism and anti-church sentiment has caught on extremely quickly in both Kossovo and the surrounding areas, presenting a challenge to [Root.GetTitledName]'s rule as well as to the authority of the [Root.Religion.GetName] faith. Some believe that this 'Bogomil' has reached the court of [Root.GetTitledFirstName], and that [Root.GetSheHe] might even be considered a conversion to these heretical beliefs.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2110;I believe this priest has wise things to say.;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2110;Me, convert? To a foul heresy?!;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_2110;Hurrah!;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_2110;This does not bode well...;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2112;The formalization process of the [bogomilist.GetName] faith has officially begun, with [Root.GetTitledFirstName] meeting with a group of perfecti leaders in [Root.Capital.GetName] and expressing [Root.GetHerHis] desire to see the faith go from a disorganized movement to one fully integrated with [Root.GetHerHis] rule. They expressed doubt, but were willing to hear [Root.GetHerHim] out, for the time being.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2112;We will all have to be patient.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2113_religion;All this talk of 'reforming' the [bogomilist.GetName] faith in [Root.PrimaryTitle.GetName] is pointless. Perhaps the previous rulers were interested in such a thing, but since you are not a [bogomilist.GetName], you will certainly have no part in it.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2113_rule;While you would gladly continue the process of reforming the [bogomilist.GetName] faith, you no longer have the influence to do so.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2114;[Root.GetTitledName]'s tireless efforts to promote the transition of the [bogomilist.GetName] faith from a disorganized movement into a structured religion have been rewarded after a recent meeting of Perfecti in [Root.Capital.GetName]. They finally agreed to a common liturgy, so that ceremonies performed across [Root.PrimaryTitle.GetName] use a common set of prayers and rituals, and that this will be taught to new Perfecti going forward.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2115;Up until now, [bogomilist.GetName] priests have all used different letters and gospels in their preaching, a result of the scattered and disparate beginnings of the faith. At the behest of [Root.GetTitledName], '[bogomilist.GetScriptureNameCap] of [Root.GetOnlyDynastyName]' has been written and agred upon as canon by a council of Perfecti in [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2116;In order to continue the process of formalizing the [bogomilist.GetName] faith, the scattered preachers and Perfecti will need to be gathered together in councils. They resist such efforts an organization, however, and the only way to see it done will be with coin -- for the poor, for shrines, for bribes, and for [bogomilist.GetHighGodName].;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2116;If that is what it takes, so be it!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2116;I will not bribe my faith into reform!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2117;[Root.GetTitledFirstName]'s tireless efforts to promote the transition of the [bogomilist.GetName] faith from a disorganized movement into a structured religion have been rewarded after an unprecedented agreement from [bogomilist.GetName] leaders across [Root.PrimaryTitle.GetName] to gather in permanent councils sponsored by the [Root.PrimaryTitle.GetRulerTitle].;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2117;A good day for all [bogomilist.GetName]s!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2118;A [bogomilist.GetName] Perfecti has approached you with an idea for continuing your efforts to formalize your faith: the construction of several seminary schools across [Root.PrimaryTitle.GetName], each teaching a common and unified version of [bogomilist.GetName] dogma to future preachers. It would be expensive, but the Perfecti says it would be a worthy achievement.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2118;An excellent idea!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2118;Not right now.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2119;[Root.GetTitledFirstName]'s tireless efforts to promote the transition of the [bogomilist.GetName] faith from a disorganized movement into a structured religion have advanced, with the construction of numerous seminary schools across [Root.PrimaryTitle.GetName] that would each train new [bogomilist.GetPriestTitle]s in a standardized form of dogma.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2120;[Root.GetTitledFirstName]'s tireless efforts to promote the transition of the [bogomilist.GetName] faith from a disorganized movement into a structured religion have been rewarded today after a prominent Perfecti in [Root.PrimaryTitle.GetName] issued a proclamation of support. The [Root.PrimaryTitle.GetRulerTitle] is a [Root.GetManWoman] of [bogomilist.GetHighGodName] and faith, he says, and thus [Root.GetHerHis] desires should be heeded.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2121;[Root.GetTitledFirstName]'s tireless efforts to promote the transition of the [bogomilist.GetName] faith from a disorganized movement into a structured religion have advanced after the [Root.PrimaryTitle.GetRulerTitle] gave a speech in [Root.Capital.GetName] that has been widely-disseminated and complimented by pious scholars.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2122;A recent treatise written by [Root.GetTitledName] [Root.GetHerHim]self on the vital importance of the [bogomilist.GetName] faith's continued reforms has spread far and wide across [Root.PrimaryTitle.GetName], and received a lot of recognition from the faithful as being full of wisdom. Indeed, some are viewing the text as a new addition to [bogomilist.GetName] canon.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2123;Recently, a new sect of [bogomilist.GetName] has been spreading in [Root.PrimaryTitle.GetName], one that advocates a radically different version of the faith. Normally this would not be an issue, as the sect is not popular, but it has proven disruptive to your efforts to formalize the [bogomilist.GetName] faith, as their presence has prompted other sects to follow suit.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2123;Leave them be.;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2123;Quietly get rid of them.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2124;A recent revival of [bogomilist.GetName] traditionalism has taken hold in [PrimaryTitle.GetName], with numerous preachers cropping up who actively deride your efforts to reform the faith as being exactly the same sort of tyrannical structure they rebelled against in the first place. Needless to say, this has not been helpful.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2125;A prominent Perfecti in [demand_province.GetName] has publicly begged that you slow down, if not outright stop, the process of [bogomilist.GetName] reform. The common folk are confused by these contradictions, he says, and continuing down this path too quickly will only bring down [bogomilist.GetHighGodName]'s wrath. The Perfecti is too popular to be silenced, as doing so would turn him into a martyr for his cause.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2125;Do as he asks, for now.;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2125;Ignore him.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2126;A set of crop failures and other disasters that has fallen one of your provinces in recent months has stirred the ire of several fiery preaches in the area. They say that you are to blame, that your desire for reforms and general lack of piety is what has brought down [bogomilist.GetHighGodName]'s wrath upon the people of [Root.PrimaryTitle.GetName]. Sadly, their words have taken hold amongst many.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2127;A prominent Perfecti has recently taken issue with your desire to reform the [bogomilist.GetName] faith, pointing out a number of flaws in your argument without ever actually saying outright that your intention is solely to grab power and force the faithful into compliance. To her, you are not a learned enough [Root.GetManWoman] to push such things forward, and there is no convincing her otherwise.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2128;[Root.GetTitledName]'s recent victory against [From.GetTitledName] in [Root.Location.GetName] has been hailed as a major victory for the [bogomilist.GetName] faith, and has spread the notion that perhaps the continuing reforms of the faith have [bogomilist.GetHighGodName]'s favor after all.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2129;[Root.GetTitledName]'s recent staggering loss against [From.GetTitledName] in [Root.Location.GetName] has been hailed as a sign that the ongoing reforms of the [bogomilist.GetName] faith do not have [bogomilist.GetHighGodName]'s favor after all.;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2130;[bogomilist.GetName] Faith Organized;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2130;In its inception, the [bogomilist.GetName] faith was only loosely organized. It didn't believe in formal [Root.GetHouseOfWorship]s, and opposed any kind of formal hierarchy -- this has all changed with the leadership of [Root.GetTitledName], whose [bogomilist.GetPietyName] and status as a Perfecti has encouraged all members of [Root.GetHerHis] faith to reconsider their resistance to feudal structures. [bogomilist.GetName]s across the world are now more formally organized, though many still do not consider them a true religion, and they remain opposed to any kind of formal church that emulates the [orthodox.GetName] priesthood. Even so, there are many that object to even these changes, saying that the [bogomilist.GetName] faith has betrayed its own roots at a powerful [Root.GetLordLady]'s behest.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2130;A better day for us all!;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2131;[bogomilist.GetName] Faith Formalized;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2131;Though the faithful were hardly ready for it, the [bogomilist.GetName] faith has now been formalized as a structured religion thanks to the leadership of [Root.GetTitledName]. While many see [Root.GetHerHis] leadership and [bogomilist.GetPietyName] as being worthwhile to follow, there are many who claim [Root.GetSheHe] has dragged the faith too fast into something which too much resembles the very kind of tyrannical structures they once abandoned. Preachers throughout [Root.PrimaryTitle.GetName] are questioning how far this will go, and whether the [Root.PrimaryTitle.GetRulerTitle] has not perhaps betrayed the [bogomilist.GetName] faith's principles for the sake of power. Whatever the case, [bogomilist.GetName] [bogomilist.GetPriestTitle]s are now unified under a common liturgy, a single sacred text, and operate out of [Root.GetHouseOfWorship]s -- far more than the disparate heretics from where they sprang.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2131;This is how it must be.;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2131;Are we truly ready for this?;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2132;After a long and arduous process of reform, the [bogomilist.GetName] faith can now truly be considered a formal religion. Under the considered leadership and [bogomilist.GetPietyName] of [Root.GetTitledName], [bogomilist.GetName] priests are now unified under a common liturgy, a single sacred text, and operate out of temples -- far more than the disparate heretics from where they sprang. While some question whether these reforms betray the principles upon which the [bogomilist.GetName] faith was founded, far more say they were agreed to by all and with due consideration. The faith is now ready to come into its own.;;;;;;;;;;;;;x
EVTTITLE_emf_heresy_2134;The [bogomilist.GetName] Patriarchy;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2134;At the behest of [Root.GetTitledName], [new_bogomilist_patriarch.GetTitledName] has been elected as the head of the newly-founded [d_bogomilist.GetFullName], the [bogomilist.GetName] faith having completely transformed itself from an [orthodox.GetName] heresy into a fully-formed religion in its own right. [bogomilist.GetGroupName] leaders elsewhere have been forced to recognize this new faith as a force in its own right, and its inception as a schism from the standard [bogomilist.GetGroupName] faith rather than a true heresy.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2134;It appears we must accept this now.;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_2134;Heretics or not, they are still [bogomilist.GetGroupName]s!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2135;Construction has begun in Tyrnovo on the planned [Root.GetHouseOfWorshipCap] of St. Bogomil, a structure to rival St. Peter's Basilica or the Hagia Sophia. It will surely be a marvel of construction, and a bastion of faith for all [bogomilist.GetName]s across the world!;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2135;Let us hope I live to see it finished.;;;;;;;;;;;;;x
EVTNAME_emf_heresy_2137;The [Root.GetHouseOfWorshipCap] of St. Bogomil;;;;;;;;;;;;;x
EVTDESC_emf_heresy_2137;As evidence of just how far the [bogomilist.GetName] faith has come, the [Root.GetHouseOfWorshipCap] of St. Bogomil has completed construction in the city of Tyrnovo. A majestic structure to rival even the most potent [bogomilist.GetGroupName] cathedrals, the [Root.GetHouseOfWorship] has become a bastion of faith for all [bogomilist.GetName]s across [Root.PrimaryTitle.GetName] and beyond.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_2137;St. Bogomil himself would be pleased!;;;;;;;;;;;;;x
EVTDESC_emf_religion_2600;Word of [new_martyr.GetFirstName]'s horrid death at the hands of the [martyr_killer.Religion.GetName], [martyr_killer.GetTitledName], has spread... and now you hear that [new_martyr.GetSheHe] has been declared a [new_martyr.Religion.GetName] martyr. [new_martyr.GetSheHeCap] died for [new_martyr.GetHerHis] faith, and so history shall record [new_martyr.GetHerHis] name and remember.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2600;Our family is honored by [new_martyr.GetHerHis] sacrifice;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2600;The [Root.GetOnlyDynastyName] dynasty is honored by [new_martyr.GetHerHis] sacrifice;;;;;;;;;;;;;x
EVTOPTC_emf_religion_2600;The [Root.TopLiege.PrimaryTitle.GetFullName] is honored by [new_martyr.GetHerHis] sacrifice;;;;;;;;;;;;;x
EVTDESC_emf_religion_2603;Wonderful news! An envoy from [religion_head_title.Holder.GetTitledFirstName] has informed all members of the [new_saint.GetOnlyDynastyName] dynasty that the late [new_saint.GetTitledFirstName] is to be formally declared a saint during a special ceremony in three months time. You have been invited to attend this solemn occasion.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2603;[new_saint.GetSheHeCap] will be made a saint? Truly?;;;;;;;;;;;;;x
EVTNAME_emf_religion_2605;Saint [new_saint.GetFirstNameWithNick];;;;;;;;;;;;;x
EVTDESC_emf_religion_2605;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] generous nature and piety and declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_martyr;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] martyrdom and blessed sacrifice at the hands of [new_saint.Killer.Religion.GetName] infidels and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_schism;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] strengthening of the [new_saint.Religion.GetName] faith and contributions to peace and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_converter;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] tireless efforts to spread the [new_saint.Religion.GetName] faith amongst the heathens and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_converted;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] conversion to the [new_saint.Religion.GetName] away from infidel beliefs and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_jesus;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] incredible piety, so much so that [new_saint.GetSheHe] was spoken to by the Son of [new_saint.Religion.GetHighGodName] Himself, and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_knight;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] piety and the example [new_saint.GetSheHe] set as a true [new_saint.Religion.GetGroupName] knight, and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTDESC_emf_religion_2605_relhead;In an elaborate ceremony conducted by [religion_head_title.Holder.GetTitledName], the late [new_saint.GetTitledFirstName] has been formally recognized for [new_saint.GetHerHis] leadership of the [new_saint.Religion.GetName] faithful as a true example of a [new_saint.Religion.GetGroupName], and thus has been declared a [new_saint.Religion.GetName] saint. The faithful line the streets, listening to the hymns sung in the cathedral, and rejoice when the declaration is finally made: the [new_saint.GetManWoman] once known as [new_saint.GetTitledFirstName] will now and forever more be known as Saint [new_saint.GetFirstNameWithNick].;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2605;Glory to [new_saint.Religion.GetHighGodName]!;;;;;;;;;;;;;x
EVTDESC_emf_religion_2610;The path to becoming a paragon of the [Root.Religion.GetName] faith is a difficult one, and will likely take years of dedication and patience before it is rewarded -- if, indeed, it is rewarded at all. There will be many setbacks along the way, and the purification of one's soul does not come without trial, but the truly faithful could perhaps see it through to the end.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2610;I shall persevere!;;;;;;;;;;;;;x
EVTDESC_emf_religion_2611;With your wealth, it would not be difficult to build a [Root.Religion.GetName] [Root.GetHouseOfWorship] in [Root.Location.GetName], and the clergy would be very grateful. It would go a long way to showing your dedication to [Root.Religion.GetPietyName].;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2611;Yes, that's a wonderful idea!;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2611;No, there are enough [Root.GetHouseOfWorship]es.;;;;;;;;;;;;;x
EVTDESC_emf_religion_2612;The recent outbreak of a sickness in [Root.Location.GetName] brings to mind tales of saints who administered to the sick, doing whatever they can for the poor and helpless. Your advisors are alarmed, however, expressing their worry that exposing yourself to such illness is a very bad idea.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2612;Of course I will help the sick!;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2612;They are right -- it's too risky.;;;;;;;;;;;;;x
EVTDESC_emf_religion_2613;Perhaps having heard of your efforts to treat the sick, a man riddled with disease has come to [Root.Location.GetName] asking that you lay on hands and pray to [Root.Religion.GetHighGodName] that he be cured. One so faithful as yourself, he claims, is his best and only hope.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2613;I will touch him and pray.;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2613;No, healing doesn't work that way!;;;;;;;;;;;;;x
EVTDESC_emf_religion_2614;You've heard rumors of a wise ascetic monk living in a remote part of [Root.Location.GetName]. Perhaps if you undertake a journey to visit the man, he could impart his wisdom upon you. It would be a difficult voyage, however, far more so since you feel you must go it alone.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2614;I will go at once!;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2614;No, it's not worth the risk.;;;;;;;;;;;;;x
EVTDESC_emf_religion_2615;True dedication to the [Root.Religion.GetName] faith can not be done from a throne. If you are to be truly saintly, you must retreat to a monastery and take vows to serve [Root.Religion.GetHighGodName] and only Him.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2615;I will live my life in the service of [Root.Religion.GetHighGodName]!;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2615;No, I am meant for better things.;;;;;;;;;;;;;x
EVTDESC_emf_religion_2616;There are whispers in your court that one who has so much wealth cannot truly be considered humble or charitable, and that such dedication to the material world is hardly the sign of the saintly.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2616;Wealth is unimportant to me!;;;;;;;;;;;;;x
EVTOPTB_emf_religion_2616;What should I do? Give it all away?!;;;;;;;;;;;;;x
EVTDESC_emf_religion_2617;During your recent bout of illness, one of your maids is shocked to discover your hands bleeding -- as if you were suffering from the same wounds Jesus Christ suffered upon the cross. There is no evidence of the stigmata later, but the maid's tale has spread throughout [Root.Location.GetName] and many seem to believe it.;;;;;;;;;;;;;x
EVTOPTA_emf_religion_2617;Perhaps I am truly blessed!;;;;;;;;;;;;;x
EVTDESC_emf_religion_2618;You hear that [supporting_priest.GetBestName] has declared [supporting_priest.GetHerHis] support for your quest to attain saintly status. [supporting_priest.GetHerHisCap] last sermon was dedicated to lauding your virtues, and suggesting the [Root.Religion.GetName] faithful should emulate you.;;;;;;;;;;;;;x
